Time,hotWaterPump,mashStirrer,controllerInfo,mashVolume,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,mashTemp,envTemp,boiler,delayTimer,waterHeater,dispenser1,dispenser2,hwtVolume
09:59:11.809030,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.233333333333,33.3,1,1,11.9818849564
09:59:16.812617,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.316666666667,33.3,1,1,11.9818849564
09:59:21.816640,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.4,33.3,1,1,11.9818849564
09:59:26.825100,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.483333333333,33.3,1,1,11.9818849564
09:59:31.830416,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.566666666667,33.3,1,1,11.9818849564
09:59:36.835655,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.65,33.3,1,1,11.9818849564
09:59:41.840911,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.733333333333,33.3,1,1,11.9818849564
09:59:46.846144,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.816666666667,33.3,1,1,11.9818849564
09:59:51.849892,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.9,33.3,1,1,11.9818849564
09:59:56.857634,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.983333333333,33.3,1,1,11.9818849564
10:00:01.862844,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.06666666667,33.3,1,1,11.9818849564
10:00:06.864643,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.15,33.3,1,1,11.9818849564
10:00:11.869915,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.23333333333,33.3,1,1,11.9818849564
10:00:16.875697,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.31666666667,33.3,1,1,11.9818849564
10:00:21.911175,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.4,33.3,1,1,11.9818849564
10:00:26.916621,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.48333333333,33.3,1,1,11.9818849564
10:00:31.921856,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.56666666667,33.3,1,1,11.9818849564
10:00:36.927094,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.65,33.3,1,1,11.9818849564
10:00:41.932307,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.73333333333,33.3,1,1,11.9818849564
10:00:46.937542,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.81666666667,33.3,1,1,11.9818849564
10:00:51.942775,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.9,33.3,1,1,11.9818849564
10:00:56.944635,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.98333333333,33.3,1,1,11.9818849564
10:01:01.948655,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.06666666667,33.3,1,1,11.9818849564
10:01:06.953916,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.15,33.3,1,1,11.9818849564
10:01:11.959150,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.23333333333,33.3,1,1,11.9818849564
10:01:16.964387,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.31666666667,33.3,1,1,11.9818849564
10:01:21.995913,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.4,33.3,1,1,11.9818849564
10:01:27.003241,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.48333333333,33.3,1,1,11.9818849564
10:01:32.008429,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.56666666667,33.3,1,1,11.9818849564
10:01:37.013688,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.65,33.3,1,1,11.9818849564
10:01:42.018936,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.73333333333,33.3,1,1,11.9818849564
10:01:47.024208,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.81666666667,33.3,1,1,11.9818849564
10:01:52.029485,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.9,33.3,1,1,11.9818849564
10:01:57.070951,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.98333333333,33.3,1,1,11.9818849564
10:02:02.076644,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.06666666667,33.3,1,1,11.9818849564
10:02:07.081919,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.15,33.3,1,1,11.9818849564
10:02:12.084762,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.23333333333,33.3,1,1,11.9818849564
10:02:17.093932,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.31666666667,33.3,1,1,11.9818849564
10:02:22.099168,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.4,33.3,1,1,11.9818849564
10:02:27.104395,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.48333333333,33.3,1,1,11.9818849564
10:02:32.109663,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.56666666667,33.3,1,1,11.9818849564
10:02:37.113969,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.65,33.3,1,1,11.9818849564
10:02:42.119236,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.73333333333,33.3,1,1,11.9818849564
10:02:47.124478,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.81666666667,33.3,1,1,11.9818849564
10:02:52.129726,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.9,33.3,1,1,11.9818849564
10:02:57.134962,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.98333333333,33.3,1,1,11.9818849564
10:03:02.136621,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.06666666667,33.3,1,1,11.9818849564
10:03:07.141810,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.15,33.3,1,1,11.9818849564
10:03:12.147029,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.23333333333,33.3,1,1,11.9818849564
10:03:17.152261,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.31666666667,33.3,1,1,11.9818849564
10:03:22.157496,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.4,33.3,1,1,11.9818849564
10:03:27.162741,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.48333333333,33.3,1,1,11.9818849564
10:03:32.168003,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.56666666667,33.3,1,1,11.9818849564
10:03:37.173266,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.65,33.3,1,1,11.9818849564
10:03:42.178532,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.73333333333,33.3,1,1,11.9818849564
10:03:47.183752,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.83333333333,33.3,1,1,11.9818849564
10:03:52.188983,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.91666666667,33.3,1,1,11.9818849564
10:03:57.194271,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.0,33.3,1,1,11.9818849564
10:04:02.199503,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.08333333333,33.3,1,1,11.9818849564
10:04:07.204743,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.16666666667,33.3,1,1,11.9818849564
10:04:12.209970,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.25,33.3,1,1,11.9818849564
10:04:17.220937,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.33333333333,33.3,1,1,11.9818849564
10:04:22.226466,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.41666666667,33.3,1,1,11.9818849564
10:04:27.231649,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.5,33.3,1,1,11.9818849564
10:04:32.236879,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.58333333333,33.3,1,1,11.9818849564
10:04:37.242119,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.66666666667,33.3,1,1,11.9818849564
10:04:42.244656,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.75,33.3,1,1,11.9818849564
10:04:47.248644,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.83333333333,33.3,1,1,11.9818849564
10:04:52.253875,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.91666666667,33.3,1,1,11.9818849564
10:04:57.259104,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.0,33.3,1,1,11.9818849564
10:05:02.261020,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.08333333333,33.3,1,1,11.9818849564
10:05:07.266269,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.16666666667,33.3,1,1,11.9818849564
10:05:12.271510,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.25,33.3,1,1,11.9818849564
10:05:17.276653,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.33333333333,33.3,1,1,11.9818849564
10:05:22.281899,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.41666666667,33.3,1,1,11.9818849564
10:05:27.287131,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.5,33.3,1,1,11.9818849564
10:05:32.292379,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.58333333333,33.3,1,1,11.9818849564
10:05:37.297632,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.66666666667,33.3,1,1,11.9818849564
10:05:42.302867,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.75,33.3,1,1,11.9818849564
10:05:47.308099,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.83333333333,33.3,1,1,11.9818849564
10:05:52.312648,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.91666666667,33.3,1,1,11.9818849564
10:05:57.317887,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.0,33.3,1,1,11.9818849564
10:06:02.323127,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.0666666666667,33.3,1,1,11.9818849564
10:06:07.324641,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.15,33.3,1,1,11.9818849564
10:06:12.329931,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.233333333333,33.3,1,1,11.9818849564
10:06:17.332642,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.316666666667,33.3,1,1,11.9818849564
10:06:22.337899,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.4,33.3,1,1,11.9818849564
10:06:27.343129,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.483333333333,33.3,1,1,11.9818849564
10:06:32.348364,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.566666666667,33.3,1,1,11.9818849564
10:06:37.353592,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.65,33.3,1,1,11.9818849564
10:06:42.358826,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.733333333333,33.3,1,1,11.9818849564
10:06:47.364067,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.816666666667,33.3,1,1,11.9818849564
10:06:52.368617,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.9,33.3,1,1,11.9818849564
10:06:57.373793,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.983333333333,33.3,1,1,11.9818849564
10:07:02.379044,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.06666666667,33.3,1,1,11.9818849564
10:07:07.384306,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.15,33.3,1,1,11.9818849564
10:07:12.389543,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.23333333333,33.3,1,1,11.9818849564
10:07:17.394777,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.31666666667,33.3,1,1,11.9818849564
10:07:22.400014,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.4,33.3,1,1,11.9818849564
10:07:27.404755,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.48333333333,33.3,1,1,11.9818849564
10:07:32.410644,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.56666666667,33.3,1,1,11.9818849564
10:07:37.415846,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.65,33.3,1,1,11.9818849564
10:07:42.421070,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.73333333333,33.3,1,1,11.9818849564
10:07:47.426325,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.81666666667,33.3,1,1,11.9818849564
10:07:52.431596,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.9,33.3,1,1,11.9818849564
10:07:57.436791,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.98333333333,33.3,1,1,11.9818849564
10:08:02.440671,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.06666666667,33.3,1,1,11.9818849564
10:08:07.445925,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.15,33.3,1,1,11.9818849564
10:08:12.450664,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.23333333333,33.3,1,1,11.9818849564
10:08:17.455899,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.31666666667,33.3,1,1,11.9818849564
10:08:22.457952,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.4,33.3,1,1,11.9818849564
10:08:27.463218,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.48333333333,33.3,1,1,11.9818849564
10:08:32.468440,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.56666666667,33.3,1,1,11.9818849564
10:08:37.473693,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.65,33.3,1,1,11.9818849564
10:08:42.478946,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.73333333333,33.3,1,1,11.9818849564
10:08:47.484179,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.81666666667,33.3,1,1,11.9818849564
10:08:52.489406,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.9,33.3,1,1,11.9818849564
10:08:57.494639,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.98333333333,33.3,1,1,11.9818849564
10:09:02.599823,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.06666666667,33.3,1,1,11.9818849564
10:09:07.605143,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.15,33.3,1,1,11.9818849564
10:09:12.610387,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.23333333333,33.3,1,1,11.9818849564
10:09:17.613656,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.31666666667,33.3,1,1,11.9818849564
10:09:22.618907,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.4,33.3,1,1,11.9818849564
10:09:27.624192,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.48333333333,33.3,1,1,11.9818849564
10:09:32.629458,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.56666666667,33.3,1,1,11.9818849564
10:09:37.632642,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.65,33.3,1,1,11.9818849564
10:09:42.637910,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.73333333333,33.3,1,1,11.9818849564
10:09:47.643150,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.81666666667,33.3,1,1,11.9818849564
10:09:52.644613,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.9,33.3,1,1,11.9818849564
10:09:57.649795,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.98333333333,33.3,1,1,11.9818849564
10:10:02.652244,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.06666666667,33.3,1,1,11.9818849564
10:10:07.657505,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.15,33.3,1,1,11.9818849564
10:10:12.660626,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.23333333333,33.3,1,1,11.9818849564
10:10:17.664622,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.31666666667,33.3,1,1,11.9818849564
10:10:22.669846,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.4,33.3,1,1,11.9818849564
10:10:27.675113,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.48333333333,33.3,1,1,11.9818849564
10:10:32.680387,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.56666666667,33.3,1,1,11.9818849564
10:10:37.685680,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.65,33.3,1,1,11.9818849564
10:10:42.688658,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.73333333333,33.3,1,1,11.9818849564
10:10:47.693921,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.81666666667,33.3,1,1,11.9818849564
10:10:52.699196,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.9,33.3,1,1,11.9818849564
10:10:57.704473,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,4.98333333333,33.3,1,1,11.9818849564
10:11:02.709752,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.06666666667,33.3,1,1,11.9818849564
10:11:07.712610,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.15,33.3,1,1,11.9818849564
10:11:12.717795,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.23333333333,33.3,1,1,11.9818849564
10:11:17.723041,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.31666666667,33.3,1,1,11.9818849564
10:11:22.728297,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.4,33.3,1,1,11.9818849564
10:11:27.733590,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.48333333333,33.3,1,1,11.9818849564
10:11:32.738847,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.56666666667,33.3,1,1,11.9818849564
10:11:37.740641,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.65,33.3,1,1,11.9818849564
10:11:42.745933,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.73333333333,33.3,1,1,11.9818849564
10:11:47.751202,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.81666666667,33.3,1,1,11.9818849564
10:11:52.756439,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.9,33.3,1,1,11.9818849564
10:11:57.761736,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,5.98333333333,33.3,1,1,11.9818849564
10:12:02.767013,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.06666666667,33.3,1,1,11.9818849564
10:12:07.772297,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.15,33.3,1,1,11.9818849564
10:12:12.777565,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.23333333333,33.3,1,1,11.9818849564
10:12:17.780624,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.31666666667,33.3,1,1,11.9818849564
10:12:22.785859,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.4,33.3,1,1,11.9818849564
10:12:27.791117,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.48333333333,33.3,1,1,11.9818849564
10:12:32.793454,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.56666666667,33.3,1,1,11.9818849564
10:12:37.797464,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.65,33.3,1,1,11.9818849564
10:12:42.802708,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.73333333333,33.3,1,1,11.9818849564
10:12:47.805536,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.81666666667,33.3,1,1,11.9818849564
10:12:52.810817,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.9,33.3,1,1,11.9818849564
10:12:57.812636,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,6.98333333333,33.3,1,1,11.9818849564
10:13:02.816640,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.06666666667,33.3,1,1,11.9818849564
10:13:07.822508,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.15,33.3,1,1,11.9818849564
10:13:12.829227,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.23333333333,33.3,1,1,11.9818849564
10:13:17.834479,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.31666666667,33.3,1,1,11.9818849564
10:13:22.839719,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.4,33.3,1,1,11.9818849564
10:13:27.844962,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.48333333333,33.3,1,1,11.9818849564
10:13:32.848655,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.56666666667,33.3,1,1,11.9818849564
10:13:37.853927,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.65,33.3,1,1,11.9818849564
10:13:42.859196,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.73333333333,33.3,1,1,11.9818849564
10:13:48.932886,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.83333333333,33.3,1,1,11.9818849564
10:13:53.938304,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,7.91666666667,33.3,1,1,11.9818849564
10:13:58.942768,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.0,33.3,1,1,11.9818849564
10:14:03.947341,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.08333333333,33.3,1,1,11.9818849564
10:14:08.952609,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.16666666667,33.3,1,1,11.9818849564
10:14:13.955151,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.25,33.3,1,1,11.9818849564
10:14:18.960355,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.33333333333,33.3,1,1,11.9818849564
10:14:23.965569,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.41666666667,33.3,1,1,11.9818849564
10:14:28.970828,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.5,33.3,1,1,11.9818849564
10:14:33.976042,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.58333333333,33.3,1,1,11.9818849564
10:14:38.980630,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.66666666667,33.3,1,1,11.9818849564
10:14:43.985797,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,8.75,33.3,1,1,11.9818849564
