Time,hotWaterPump,mashStirrer,controllerInfo,dispenser2,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,dispenser1,envTemp,boiler,delayTimer,waterHeater
12:15:15.407073,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.6875,66.7625,10.0333333333,149.1125
12:15:21.717428,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.6875,66.7625,10.15,149.1125
12:15:28.517298,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.575,66.7625,10.25,149.1125
12:15:34.327998,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.4625,66.7625,10.3666666667,149.1125
12:15:40.631821,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.4625,66.7625,10.4666666667,149.0
12:15:46.940076,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.4625,66.7625,10.5666666667,149.0
12:15:53.236300,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.35,66.7625,10.6666666667,149.0
12:15:59.050776,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.2375,66.7625,10.7666666667,149.0
12:16:05.790330,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.2375,66.7625,10.8833333333,149.1125
12:16:11.602093,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.2375,66.7625,10.9666666667,149.1125
12:16:18.394254,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.125,66.7625,11.0833333333,149.1125
12:16:24.705576,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.0125,66.7625,11.2,149.1125
12:16:32.094615,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.0125,66.875,11.3333333333,149.1125
12:16:37.246848,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.0125,66.7625,11.4,149.225
12:16:43.052556,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,149.9,66.7625,11.5,149.3375
12:16:49.349758,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.9,66.875,11.6166666667,149.45
12:16:55.664322,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.9,66.875,11.7166666667,149.5625
12:17:01.972970,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.7875,66.875,11.8166666667,149.5625
12:17:08.288929,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.675,66.875,11.9166666667,149.675
12:17:14.120173,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.675,66.875,12.0333333333,149.7875
12:17:20.439632,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.5625,66.875,12.1166666667,149.9
12:17:26.757605,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.5625,66.875,12.2333333333,150.0125
12:17:33.719587,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.45,66.875,12.35,150.125
12:17:39.375330,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.45,66.875,12.4333333333,150.2375
12:17:44.691921,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.45,66.875,12.5333333333,150.35
12:17:50.983967,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.3375,66.875,12.6333333333,150.35
12:17:57.286055,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.3375,66.875,12.7333333333,150.35
12:18:03.815213,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.3375,66.875,12.85,150.4625
12:18:10.126999,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.225,66.875,12.95,150.575
12:18:16.425230,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.225,66.875,13.05,150.575
12:18:22.211335,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.1125,66.875,13.1666666667,150.6875
12:18:29.698168,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.0,66.875,13.2833333333,150.9125
12:18:36.006822,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,149.0,66.875,13.3833333333,150.9125
12:18:42.316825,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.8875,66.875,13.5,151.025
12:18:48.627682,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.8875,66.875,13.6,151.1375
12:18:54.984487,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.8875,66.875,13.7,151.25
12:19:00.800953,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.775,66.875,13.8,151.25
12:19:07.024096,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.775,66.875,13.9,151.25
12:19:13.340127,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.775,66.875,14.0,151.3625
12:19:19.605721,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.6625,66.875,14.1,151.3625
12:19:25.703862,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.55,66.875,14.2333333333,151.475
12:19:32.513127,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.55,66.875,14.3166666667,151.5875
12:19:39.323949,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,148.55,66.875,14.4333333333,151.7
12:19:45.625972,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.4375,66.875,14.55,151.8125
12:19:51.935957,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.4375,66.875,14.65,151.8125
12:19:58.241369,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.325,66.875,14.75,151.925
12:20:04.057942,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.2125,66.875,14.85,152.0375
12:20:10.362487,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,148.2125,66.9875,14.9666666667,152.15
12:20:16.663609,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.2125,66.875,15.0666666667,152.2625
12:20:22.968746,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,148.2125,66.875,15.1666666667,152.375
12:20:28.781916,0,0,0,1,0,66.875,1,0,0,0,0,1,0,1,148.1,66.9875,15.2666666667,152.4875
12:20:35.829797,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.9875,66.9875,15.3833333333,152.6
12:20:42.633773,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.875,66.9875,15.5,152.7125
12:20:48.902385,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.875,66.9875,15.6,152.825
12:20:55.216984,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.7625,66.9875,15.7,152.9375
12:21:01.525592,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.7625,66.9875,15.8,153.05
12:21:07.330622,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.65,66.9875,15.9166666667,153.05
12:21:13.640655,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.65,66.9875,16.0166666667,153.1625
12:21:19.917221,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.5375,66.9875,16.1166666667,153.275
12:21:26.235663,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.5375,66.9875,16.2166666667,153.3875
12:21:32.050025,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.425,66.9875,16.3166666667,153.3875
12:21:38.346869,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.425,66.9875,16.4333333333,153.5
12:21:44.661528,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.425,66.9875,16.5333333333,153.6125
12:21:50.974646,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.3125,66.9875,16.6333333333,153.6125
12:21:56.787859,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.3125,66.9875,16.7333333333,153.725
12:22:03.104249,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.3125,66.9875,16.8333333333,153.95
12:22:09.418632,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.2,66.9875,16.9333333333,153.95
12:22:15.728634,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.2,66.9875,17.05,154.0625
12:22:22.041490,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.0875,66.9875,17.15,154.175
12:22:28.345380,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.0875,66.9875,17.25,154.2875
12:22:34.645404,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,147.0875,66.9875,17.3666666667,154.2875
12:22:40.954664,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.975,66.9875,17.4666666667,154.5125
12:22:47.271902,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.8625,66.9875,17.5833333333,154.625
12:22:54.741275,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.8625,66.9875,17.7,154.7375
12:22:59.893381,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.8625,66.9875,17.7833333333,154.7375
12:23:06.856691,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.75,66.9875,17.9166666667,154.85
12:23:12.007533,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.75,67.1,17.9833333333,154.9625
12:23:18.305365,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.75,66.9875,18.0833333333,155.075
12:23:24.545302,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.6375,66.9875,18.1833333333,155.1875
12:23:30.348325,0,0,0,1,0,66.9875,1,0,0,0,0,1,0,1,146.525,67.1,18.3,155.3
12:23:36.656030,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.525,67.1,18.4,155.4125
12:23:43.457651,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.525,67.1,18.5,155.525
12:23:49.768098,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.4125,67.1,18.6166666667,155.525
12:23:56.067785,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.4125,67.1,18.7166666667,155.6375
12:24:02.382654,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.4125,67.1,18.8166666667,155.75
12:24:08.682446,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.3,67.1,18.9333333333,155.8625
12:24:14.482502,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.3,67.1,19.0333333333,155.975
12:24:20.787554,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.1875,67.1,19.1333333333,156.0875
12:24:27.100184,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.1875,67.1,19.2333333333,156.2
12:24:33.412923,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.075,67.1,19.3333333333,156.425
12:24:39.223928,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,146.075,67.1,19.45,156.425
12:24:45.530415,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.9625,67.1,19.55,156.425
12:24:51.821723,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.9625,67.1,19.65,156.5375
12:24:58.098583,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.9625,67.1,19.75,156.65
12:25:04.902772,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.9625,67.1,19.8666666667,156.7625
12:25:11.202964,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.9625,67.1,19.9666666667,156.7625
12:25:17.410943,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.85,67.1,20.0666666667,156.875
12:25:24.136176,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.85,67.1,20.2,157.1
12:25:30.455671,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.85,67.1,20.2833333333,157.1
12:25:36.758186,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.7375,67.2125,20.4,157.2125
12:25:42.562655,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.7375,67.1,20.5,157.4375
12:25:49.726829,0,0,0,1,0,67.1,1,0,0,0,0,1,0,1,145.625,67.1,20.6166666667,157.55
12:25:56.035434,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.625,67.2125,20.7166666667,157.6625
12:26:01.835189,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.625,67.2125,20.8166666667,157.6625
12:26:08.138772,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.5125,67.2125,20.9333333333,157.775
12:26:14.442809,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.4,67.2125,21.0166666667,157.8875
12:26:20.937713,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.4,67.2125,21.1333333333,158.0
12:26:26.746817,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.4,67.2125,21.2333333333,158.1125
12:26:34.214470,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.4,67.2125,21.3666666667,158.1125
12:26:39.367439,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.4,67.2125,21.4333333333,158.225
12:26:45.667184,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.2875,67.2125,21.55,158.45
12:26:51.465179,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.2875,67.2125,21.65,158.5625
12:26:57.761700,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.2875,67.2125,21.75,158.675
12:27:04.078709,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.2875,67.2125,21.85,158.675
12:27:10.370695,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.175,67.2125,21.95,158.7875
12:27:16.233927,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.175,67.2125,22.0666666667,158.7875
12:27:22.544640,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.175,67.2125,22.1666666667,158.9
12:27:29.527835,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.0625,67.2125,22.2666666667,159.0125
12:27:35.332688,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.0625,67.2125,22.3833333333,159.0125
12:27:41.647846,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.0625,67.2125,22.4833333333,159.2375
12:27:47.958956,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.0625,67.2125,22.5833333333,159.2375
12:27:54.261581,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,145.0625,67.2125,22.6833333333,159.35
12:28:00.073026,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,144.95,67.2125,22.7833333333,159.4625
12:28:06.406592,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,144.95,67.2125,22.9,159.575
12:28:12.889725,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,144.95,67.2125,23.0,159.6875
12:28:20.358521,0,0,0,1,0,67.2125,1,0,0,0,0,1,0,1,144.95,67.325,23.1333333333,159.6875
12:28:26.106061,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.2333333333,159.8
12:28:31.257469,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.3166666667,159.9125
12:28:37.569702,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.4,160.025
12:28:44.013435,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.5166666667,160.1375
12:28:49.824940,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.6166666667,160.25
12:28:56.108606,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.8375,67.325,23.7166666667,160.3625
12:29:02.344381,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.725,67.325,23.8166666667,160.475
12:29:08.661240,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.725,67.325,23.9333333333,160.5875
12:29:14.515200,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.725,67.325,24.0333333333,160.7
12:29:20.899215,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.6125,67.325,24.1333333333,160.8125
12:29:27.201592,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.6125,67.325,24.2333333333,160.8125
12:29:33.699837,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.6125,67.325,24.35,160.925
12:29:40.016601,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.5,67.325,24.45,160.925
12:29:46.503991,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.5,67.325,24.55,161.0375
12:29:52.814565,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.6125,67.325,24.6666666667,161.15
12:29:58.626959,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.6125,67.325,24.7666666667,161.375
12:30:04.929078,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.5,67.325,24.8666666667,161.4875
12:30:11.244122,0,0,0,1,0,67.325,1,0,0,0,0,1,0,1,144.5,67.325,24.9666666667,161.6
12:30:17.542927,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.5,67.4375,25.0666666667,161.7125
12:30:23.297339,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.3875,67.4375,25.1833333333,161.7125
12:30:29.610989,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.3875,67.4375,25.2833333333,161.825
12:30:35.913407,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.3875,67.4375,25.3833333333,161.9375
12:30:42.302626,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,25.4833333333,162.05
12:30:48.107877,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,25.5833333333,162.1625
12:30:54.414977,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,25.7,162.275
12:31:00.717483,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,25.8,162.3875
12:31:07.001504,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,25.9,162.5
12:31:12.808442,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,26.0,162.6125
12:31:19.111445,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.275,67.4375,26.1,162.725
12:31:24.776036,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.4375,26.2,162.8375
12:31:31.087642,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.4375,26.3,162.95
12:31:37.608126,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.4375,26.4,163.0625
12:31:43.905133,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.4375,26.5166666667,163.175
12:31:50.224649,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.4375,26.6166666667,163.175
12:31:56.542528,0,0,0,1,0,67.4375,1,0,0,0,0,1,0,1,144.1625,67.55,26.7166666667,163.2875
12:32:02.353623,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.1625,67.4375,26.8333333333,163.4
12:32:08.658908,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.1625,67.55,26.9333333333,163.5125
12:32:14.962395,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.05,67.55,27.0333333333,163.625
12:32:21.168918,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.05,67.55,27.1333333333,163.7375
12:32:28.256055,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.05,67.55,27.2666666667,163.85
12:32:33.409006,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.05,67.55,27.35,163.9625
12:32:39.718504,0,0,0,1,0,32.0,1,0,0,0,0,1,0,1,32.0,32.0,27.45,164.075
12:32:46.026641,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,144.05,67.55,27.55,164.1875
12:32:52.327760,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.9375,67.55,27.65,164.3
12:32:59.020890,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,27.7666666667,164.4125
12:33:05.154051,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,27.8666666667,164.4125
12:33:11.456147,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,27.9666666667,164.525
12:33:17.235668,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,28.0833333333,164.6375
12:33:24.049507,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,28.1833333333,164.75
12:33:30.357984,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,28.2833333333,164.8625
12:33:36.165654,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,28.3833333333,164.975
12:33:42.976347,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.825,67.55,28.5,165.0875
12:33:49.295420,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.7125,67.55,28.6,165.2
12:33:55.604621,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.7125,67.55,28.7,165.2
12:34:02.306031,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.7125,67.55,28.8333333333,165.425
12:34:09.778281,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.7125,67.6625,28.95,165.425
12:34:14.930103,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.7125,67.55,29.0333333333,165.5375
12:34:20.743467,0,0,0,1,0,67.55,1,0,0,0,0,1,0,1,143.6,67.6625,29.1333333333,165.65
12:34:27.052170,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.6,67.6625,29.2333333333,165.875
12:34:33.357553,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.6,67.6625,29.3333333333,165.9875
12:34:39.656647,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.6,67.6625,29.45,165.9875
12:34:45.560783,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.6,67.6625,29.55,166.1
12:34:51.907581,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,29.65,166.2125
12:34:58.208794,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,29.75,166.325
12:35:06.184295,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,29.9,166.325
12:35:11.838424,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,29.9833333333,166.4375
12:35:18.360907,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.1,166.55
12:35:25.764086,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.2166666667,166.6625
12:35:31.418831,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.3,166.775
12:35:37.232893,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.4,166.775
12:35:44.041331,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.5166666667,166.8875
12:35:50.349670,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.4875,67.6625,30.6166666667,167.0
12:35:56.629843,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,30.7333333333,167.1125
12:36:02.435168,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,30.8333333333,167.225
12:36:08.746555,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,30.9333333333,167.3375
12:36:15.057592,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,31.0333333333,167.3375
12:36:21.366177,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,31.1333333333,167.45
12:36:28.390433,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,31.25,167.45
12:36:34.702083,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.375,67.6625,31.3666666667,167.5625
12:36:40.009459,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.2625,67.6625,31.45,167.675
12:36:46.311993,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.2625,67.6625,31.55,167.7875
12:36:52.113500,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.2625,67.775,31.65,167.9
12:36:58.425202,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.2625,67.6625,31.7666666667,168.0125
12:37:04.738832,0,0,0,1,0,67.6625,1,0,0,0,0,1,0,1,143.2625,67.775,31.8666666667,168.125
12:37:11.048580,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,31.9666666667,168.2375
12:37:17.920436,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,32.1,168.35
12:37:23.073636,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,32.1666666667,168.35
12:37:29.353256,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,32.2666666667,168.4625
12:37:35.670332,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,32.3833333333,168.575
12:37:41.426373,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.15,67.775,32.4833333333,168.6875
12:37:48.895718,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.0375,67.775,32.6166666667,168.8
12:37:54.049724,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.0375,67.775,32.6833333333,168.8
12:38:00.354240,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.0375,67.775,32.7833333333,168.9125
12:38:06.158194,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,143.0375,67.775,32.9,168.9125
12:38:12.465025,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.925,67.775,33.0,168.9125
12:38:18.774194,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.925,67.775,33.1,169.025
12:38:25.158136,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.925,67.775,33.2,169.025
12:38:30.955902,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.925,67.775,33.3,169.025
12:38:37.258507,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.925,67.775,33.4166666667,169.025
12:38:43.802941,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.8125,67.775,33.5166666667,169.025
12:38:50.110962,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.8125,67.775,33.6166666667,169.025
12:38:55.917216,0,0,0,1,0,67.775,1,0,0,0,0,1,0,1,142.8125,67.775,33.7166666667,169.025
12:39:02.215254,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,33.8333333333,169.025
12:39:09.192688,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.8125,67.8875,33.9333333333,169.025
12:39:15.879090,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.05,168.9125
12:39:22.191343,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.15,168.9125
12:39:28.459865,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.25,168.9125
12:39:34.258351,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.3666666667,168.9125
12:39:40.543992,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.4666666667,168.8
