Time,hotWaterPump,mashStirrer,controllerInfo,dispenser2,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,mashTemp,envTemp,boiler,delayTimer,waterHeater,dispenser1
16:16:32.137898,0,0,0,1,0,168.35,1,0,0,8.63071458774,0,1,0,150.0125,150.0125,168.2375,0.566666666667,165.0875,1
16:16:37.595153,0,0,0,1,0,168.2375,1,0,0,8.63071458774,0,1,0,150.0125,150.0125,168.2375,0.666666666667,165.0875,1
16:16:44.365824,0,0,0,1,0,168.35,1,0,0,8.63071458774,0,1,0,149.9,149.9,168.35,0.766666666667,165.0875,1
16:16:51.134703,0,0,0,1,0,168.4625,1,0,0,8.63071458774,0,1,0,149.9,149.9,168.4625,0.883333333333,164.975,1
16:16:56.901124,0,0,0,1,0,168.575,1,0,0,8.63071458774,0,1,0,149.7875,149.7875,168.6875,0.983333333333,164.975,1
16:17:03.168595,0,0,0,1,0,168.8,1,0,0,8.63071458774,0,1,0,149.675,149.675,168.8,1.1,164.975,1
16:17:13.048420,0.0,0,0,1,0,169.025,1,0,0,8.63071458774,0,1,0,149.5625,149.5625,169.1375,0,164.975,1
16:17:19.954207,0.0958968287526,0,0,1,0,169.1375,1,0,0,8.63071458774,0,1,0,149.5625,149.5625,169.3625,0,164.8625,1
16:17:26.870194,0.287690486258,0,0,1,0,169.475,1,0,0,8.63071458774,0,1,0,149.45,149.45,169.5875,0,164.8625,1
16:17:34.287084,0.479484143763,0,0,1,0,169.5875,1,0,0,8.63071458774,0,1,0,149.45,149.45,169.8125,0,164.8625,1
16:17:40.713710,0.671277801268,0,0,1,0,169.925,1,0,0,8.63071458774,0,1,0,149.5625,149.5625,170.0375,0,164.75,1
16:17:48.577523,0.863071458774,0,0,1,0,170.0375,1,0,0,8.63071458774,0,1,0,149.9,149.9,170.375,0,164.75,1
16:17:54.543215,0.958968287526,0,0,1,0,170.4875,1,0,0,8.63071458774,0,1,0,150.125,150.125,170.6,0,164.75,1
16:18:01.953102,1.05486511628,0,0,1,0,170.6,1,0,0,8.63071458774,0,1,0,150.35,150.35,170.825,0,164.6375,1
16:18:08.813644,1.24665877378,0,0,1,0,170.9375,1,0,0,8.63071458774,0,1,0,150.575,150.575,171.05,0,164.6375,1
16:18:15.284598,1.34255560254,0,0,1,0,171.05,1,0,0,8.63071458774,0,1,0,150.6875,150.6875,171.1625,0,164.6375,1
16:18:22.198369,1.53434926004,0,0,1,0,171.3875,1,0,0,8.63071458774,0,1,0,150.9125,150.9125,171.3875,0,164.6375,1
16:18:28.613499,1.72614291755,0,0,1,0,171.3875,1,0,0,8.63071458774,0,1,0,151.025,151.025,171.6125,0,164.525,1
16:18:35.014564,1.8220397463,0,0,1,0,171.725,1,0,0,8.63071458774,0,1,0,151.1375,151.1375,171.8375,0,164.525,1
16:18:41.425980,1.91793657505,0,0,1,0,171.95,1,0,0,8.63071458774,0,1,0,151.25,151.25,172.0625,0,164.525,1
16:18:49.285383,2.10973023256,0,0,1,0,172.0625,1,0,0,8.63071458774,0,1,0,151.475,151.475,172.4,0,164.4125,1
16:18:55.693700,2.30152389006,0,0,1,0,172.4,1,0,0,8.63071458774,0,1,0,151.475,151.475,172.5125,0,164.4125,1
16:19:02.158906,2.39742071882,0,0,1,0,172.5125,1,0,0,8.63071458774,0,1,0,151.5875,151.5875,172.7375,0,164.3,1
16:19:09.078607,2.58921437632,0,0,1,0,172.9625,1,0,0,8.63071458774,0,1,0,151.7,151.7,173.075,0,164.3,1
16:19:15.925892,2.78100803383,0,0,1,0,173.075,1,0,0,8.63071458774,0,1,0,151.8125,151.8125,173.3,0,164.3,1
16:19:21.892369,2.78100803383,0,0,1,0,173.4125,1,0,0,8.63071458774,0,1,0,151.925,151.925,173.525,0,164.1875,1
16:19:28.293647,2.97280169133,0,0,1,0,173.6375,1,0,0,8.63071458774,0,1,0,151.925,151.925,173.75,0,164.1875,1
16:19:37.559871,0,0,0,1,0,173.75,1,0,0,8.63071458774,0.0,1,0,152.0375,152.0375,173.975,0,164.1875,1
16:19:44.717999,0,0,0,1,0,174.0875,1,0,0,8.82250824524,0.287690486258,1,0,152.0375,152.0375,174.2,0,164.1875,1
16:19:51.387994,0,0,0,1,0,174.2,1,0,0,9.1101987315,0.479484143763,1,0,151.5875,151.5875,174.425,0,164.075,1
16:19:58.549101,0,0,0,1,0,174.5375,1,0,0,9.30199238901,0.671277801269,1,0,151.475,151.475,174.65,0,164.075,1
16:20:05.219119,0,0,0,1,0,174.65,1,0,0,9.49378604651,0.863071458774,1,0,151.25,151.25,174.7625,0,164.075,1
16:20:12.381055,0,0,0,1,0,174.9875,1,0,0,9.68557970402,1.05486511628,1,0,150.9125,150.9125,174.9875,0,163.9625,1
16:20:19.047995,0,0,0,1,0,174.9875,1,0,0,9.87737336152,1.24665877378,1,0,150.6875,150.6875,174.9875,0,163.9625,1
16:20:26.211976,0,0,0,1,0,175.1,1,0,0,10.069167019,1.43845243129,1,0,150.575,150.575,175.1,0,163.85,1
16:20:33.149771,0,0,0,1,0,175.1,1,0,0,10.3568575053,1.8220397463,1,0,150.4625,150.4625,175.1,0,163.85,1
16:20:40.319535,0,0,0,1,0,175.2125,1,0,0,10.452754334,2.01383340381,1,0,150.35,150.35,175.2125,0,163.85,1
16:20:47.488431,0,0,0,1,0,175.2125,1,0,0,10.7404448203,2.30152389006,1,0,150.4625,150.4625,175.2125,0,163.7375,1
16:20:53.870492,0,0,0,1,0,175.2125,1,0,0,10.9322384778,2.30152389006,1,0,150.4625,150.4625,175.325,0,163.7375,1
16:21:01.040133,0,0,0,1,0,175.2125,1,0,0,11.0281353066,2.39742071882,1,0,150.4625,150.4625,175.2125,0,163.625,1
16:21:07.712762,0,0,0,1,0,175.2125,1,0,0,11.3158257928,2.68511120507,1,0,150.35,150.2375,175.2125,0,163.625,1
16:21:14.438637,0,0,0,1,0,175.2125,1,0,0,11.5076194503,2.87690486258,1,0,150.2375,150.2375,175.1,0,163.625,1
16:21:24.074879,0,0,0,1,0,174.9875,1,0,0,11.5076194503,0,1,0,150.125,150.125,174.875,0.166666666667,163.5125,1
16:21:29.843230,0,0,0,1,0,174.875,1,0,0,11.5076194503,0,1,0,150.125,150.125,174.7625,0.266666666667,163.5125,1
16:21:36.112262,0,0,0,1,0,174.7625,1,0,0,11.5076194503,0,1,0,150.125,150.125,174.7625,0.366666666667,163.5125,1
16:21:42.377543,0,0,0,1,0,174.65,1,0,0,11.5076194503,0,1,0,150.0125,150.0125,174.65,0.466666666667,163.4,1
16:21:48.643685,0,0,0,1,0,174.65,1,0,0,11.5076194503,0,1,0,150.0125,150.0125,174.5375,0.583333333333,163.4,1
16:21:56.227015,0,0,0,1,0,174.5375,1,0,0,11.5076194503,0,1,0,150.0125,150.0125,174.3125,0.733333333333,163.2875,1
16:22:01.684634,0,0,0,1,0,174.3125,1,0,0,11.5076194503,0,1,0,149.9,149.9,174.2,0.8,163.2875,1
16:22:08.762478,0,0,0,1,0,174.2,1,0,0,11.5076194503,0,1,0,149.9,149.9,174.0875,0.933333333333,163.2875,1
16:22:14.720181,0,0,0,1,0,174.0875,1,0,0,11.5076194503,0,1,0,149.7875,149.7875,174.0875,1.01666666667,163.175,1
16:22:24.606930,0.0958968287526,0,0,1,0,174.2,1,0,0,11.5076194503,0,1,0,149.675,149.675,174.2,0,163.175,1
16:22:32.021127,0.191793657505,0,0,1,0,174.2,1,0,0,11.5076194503,0,1,0,149.5625,149.5625,174.2,0,163.0625,1
16:22:38.436682,0.287690486258,0,0,1,0,174.3125,1,0,0,11.5076194503,0,1,0,149.5625,149.5625,174.425,0,163.0625,1
16:22:45.847408,0.479484143763,0,0,1,0,174.425,1,0,0,11.5076194503,0,1,0,149.45,149.45,174.65,0,162.95,1
16:22:52.276742,0.671277801268,0,0,1,0,174.65,1,0,0,11.5076194503,0,1,0,149.5625,149.5625,174.7625,0,162.95,1
16:22:59.182033,0.767174630021,0,0,1,0,174.7625,1,0,0,11.5076194503,0,1,0,149.7875,149.7875,174.9875,0,162.6125,1
16:23:06.095650,0.863071458774,0,0,1,0,175.2125,1,0,0,11.5076194503,0,1,0,149.9,149.9,175.2125,0,162.3875,1
16:23:12.945983,1.15076194503,0,0,1,0,175.2125,1,0,0,11.5076194503,0,1,0,150.125,150.125,175.4375,0,161.825,1
16:23:18.914287,1.24665877378,0,0,1,0,175.6625,1,0,0,11.5076194503,0,1,0,150.125,150.125,175.6625,0,161.4875,1
16:23:25.316161,1.34255560254,0,0,1,0,175.775,1,0,0,11.5076194503,0,1,0,150.2375,150.2375,175.775,0,161.2625,1
16:23:32.666850,1.53434926004,0,0,1,0,175.775,1,0,0,11.5076194503,0,1,0,150.35,150.35,175.8875,0,160.925,1
16:23:39.587167,1.63024608879,0,0,1,0,176.1125,1,0,0,11.5076194503,0,1,0,150.35,150.35,176.225,0,160.8125,1
16:23:45.552583,1.72614291755,0,0,1,0,176.225,1,0,0,11.5076194503,0,1,0,150.575,150.575,176.450018,0,160.5875,1
16:23:51.959820,1.8220397463,0,0,1,0,176.675,1,0,0,11.5076194503,0,1,0,150.575,150.575,176.7875,0,160.25,1
16:23:58.799007,2.01383340381,0,0,1,0,176.9,1,0,0,11.5076194503,0,1,0,150.6875,150.6875,176.9,0,159.8,1
16:24:05.764547,2.10973023256,0,0,1,0,176.9,1,0,0,11.5076194503,0,1,0,150.6875,150.6875,177.125,0,159.0125,1
16:24:12.192421,2.30152389006,0,0,1,0,177.2375,1,0,0,11.5076194503,0,1,0,150.6875,150.6875,177.2375,0,158.5625,1
16:24:19.034744,2.49331754757,0,0,1,0,177.2375,1,0,0,11.5076194503,0,1,0,150.8,150.8,177.35,0,157.8875,1
16:24:25.438784,2.58921437632,0,0,1,0,177.4625,1,0,0,11.5076194503,0,1,0,150.8,150.8,177.4625,0,157.4375,1
16:24:31.842958,2.78100803383,0,0,1,0,177.4625,1,0,0,11.5076194503,0,1,0,150.8,150.8,177.575018,0,157.1,1
16:24:39.620154,2.87690486258,0,0,1,0,177.575018,1,0,0,11.5076194503,0,1,0,150.9125,150.9125,177.6875,0,156.5375,1
16:24:48.263264,0,0,0,1,0,177.8,1,0,0,11.5076194503,0,1,0,150.9125,150.9125,177.9125,0.15,156.0875,1
16:24:53.721791,0,0,0,1,0,177.9125,1,0,0,11.5076194503,0,1,0,150.9125,150.9125,178.025,0.25,155.8625,1
16:24:59.990846,0,0,0,1,0,178.137518,1,0,0,11.5076194503,0,1,0,150.9125,150.9125,178.137518,0.35,155.4125,1
16:25:06.260806,0,0,0,1,0,178.3625,1,0,0,11.5076194503,0,1,0,150.8,150.8,178.3625,0.45,155.1875,1
16:25:13.845140,0,0,0,1,0,178.475,1,0,0,11.5076194503,0,1,0,150.6875,150.575,178.5875,0.6,154.9625,1
16:25:19.304176,0,0,0,1,0,178.5875,1,0,0,11.5076194503,0,1,0,150.4625,150.4625,178.700018,0.683333333333,154.7375,1
16:25:25.573811,0,0,0,1,0,178.700018,1,0,0,11.5076194503,0,1,0,150.35,150.35,178.8125,0.766666666667,154.625,1
16:25:32.347046,0,0,0,1,0,178.8125,1,0,0,11.5076194503,0,1,0,150.35,150.35,178.925,0.883333333333,154.4,1
16:25:38.615343,0,0,0,1,0,179.0375,1,0,0,11.5076194503,0,1,0,150.125,150.125,179.0375,1.0,154.2875,1
16:25:48.886929,0,0,0,1,0,179.262518,1,0,0,11.5076194503,0.0,1,0,150.125,150.125,179.262518,0,154.175,1
16:25:55.556828,0,0,0,1,0,179.375,1,0,0,11.6994131078,0.191793657505,1,0,150.0125,150.0125,179.375,0,153.95,1
16:26:02.213365,0,0,0,1,0,179.4875,1,0,0,11.8912067653,0.479484143763,1,0,150.0125,150.0125,179.6,0,153.8375,1
16:26:09.143352,0,0,0,1,0,179.6,1,0,0,12.1788972516,0.863071458774,1,0,149.675,149.5625,179.7125,0,153.6125,1
16:26:16.031444,0,0,0,1,0,179.825018,1,0,0,12.3706909091,0.863071458774,1,0,149.5625,149.5625,179.9375,0,153.5,1
16:26:22.703568,0,0,0,1,0,179.9375,1,0,0,12.5624845666,1.15076194503,1,0,149.225,149.225,180.05,0,153.275,1
16:26:30.142983,0,0,0,1,0,180.05,1,0,0,12.7542782241,1.43845243129,1,0,149.0,149.0,180.05,0,153.275,1
16:26:36.534068,0,0,0,1,0,180.05,1,0,0,12.9460718816,1.43845243129,1,0,149.0,149.0,180.05,0,153.05,1
16:26:43.693728,0,0,0,1,0,179.9375,1,0,0,13.2337623679,1.72614291755,1,0,148.8875,148.8875,179.9375,0,153.05,1
16:26:49.432780,0,0,0,1,0,179.9375,1,0,0,13.4255560254,1.91793657505,1,0,148.8875,148.775,179.9375,0,152.9375,1
16:26:58.551082,0,0,0,1,0,179.9375,1,0,0,13.4255560254,0,1,0,148.775,148.775,179.9375,0.15,152.825,1
16:27:04.820993,0,0,0,1,0,179.9375,1,0,0,13.4255560254,0,1,0,148.8875,148.8875,179.9375,0.25,152.7125,1
16:27:11.591307,0,0,0,1,0,179.9375,1,0,0,13.4255560254,0,1,0,148.8875,148.8875,179.9375,0.35,152.7125,1
16:27:17.860716,0,0,0,1,0,179.9375,1,0,0,13.4255560254,0,1,0,148.8875,148.8875,179.825018,0.466666666667,152.6,1
16:27:24.939018,0,0,0,1,0,179.825018,1,0,0,13.4255560254,0,1,0,148.8875,148.8875,179.825018,0.566666666667,152.4875,1
16:27:30.904442,0,0,0,1,0,179.825018,1,0,0,13.4255560254,0,1,0,148.8875,148.8875,179.825018,0.683333333333,152.4875,1
16:27:37.174215,0,0,0,1,0,179.825018,1,0,0,13.4255560254,0,1,0,148.775,148.775,179.9375,0.8,152.375,1
16:27:44.252053,0,0,0,1,0,180.05,1,0,0,13.4255560254,0,1,0,148.775,148.775,180.05,0.883333333333,152.375,1
16:27:49.711748,0,0,0,1,0,180.1625,1,0,0,13.4255560254,0,1,0,148.775,148.775,180.275,1.0,152.375,1
16:27:59.992347,0,0,0,1,0,180.275,1,0,0,13.3296591966,-0.0958968287526,1,0,148.6625,148.6625,180.387518,0,152.2625,1
16:28:06.660703,0,0,0,1,0,180.387518,1,0,0,13.6173496829,0.191793657505,1,0,148.55,148.4375,180.387518,0,152.2625,1
16:28:13.822840,0,0,0,1,0,180.5,1,0,0,13.8091433404,0.383587315011,1,0,148.4375,148.4375,180.5,0,152.15,1
16:28:20.491196,0,0,0,1,0,180.5,1,0,0,14.0009369979,0.575380972516,1,0,148.325,148.325,180.5,0,152.15,1
16:28:27.653172,0,0,0,1,0,180.6125,1,0,0,14.1927306554,0.767174630021,1,0,148.2125,148.2125,180.6125,0,152.0375,1
16:28:34.590625,0,0,0,1,0,180.6125,1,0,0,14.4804211416,1.15076194503,1,0,148.1,148.1,180.6125,0,152.0375,1
16:28:40.480355,0,0,0,1,0,180.6125,1,0,0,14.6722147992,1.24665877378,1,0,148.1,148.1,180.725,0,152.0375,1
16:28:47.629961,0,0,0,1,0,180.725,1,0,0,14.7681116279,1.34255560254,1,0,148.1,148.1,180.8375,0,151.925,1
16:28:54.299607,0,0,0,1,0,180.8375,1,0,0,14.9599052854,1.53434926004,1,0,147.9875,147.9875,180.950018,0,151.925,1
16:29:03.774432,0,0,0,1,0,181.0625,1,0,0,0,0,1,0,147.875,0,181.175,0,151.925,1
16:29:10.048476,0,0,0,1,0,181.175,1,0,0,15.2475957717,0,1,0,147.7625,147.7625,181.2875,0,151.8125,1
16:29:16.316766,0,0,0,1,0,181.2875,1,0,0,15.2475957717,0,1,0,147.7625,147.7625,181.4,0,151.8125,1
16:29:22.087736,0,0,0,1,0,181.4,1,0,0,15.2475957717,0,1,0,147.65,147.65,181.4,0,151.7,1
16:29:28.358115,0,0,0,1,0,181.7375,1,0,0,15.2475957717,0,1,0,147.65,147.65,181.85,0,151.7,1
16:29:34.933153,0,0,0,1,0,181.9625,1,0,0,15.2475957717,0,1,0,147.65,147.65,182.075018,0,151.7,1
16:29:40.393567,0,0,0,1,0,182.075018,1,0,0,15.2475957717,0,1,0,147.5375,147.5375,182.1875,0,151.5875,1
16:29:47.465383,0,0,0,1,0,182.3,1,0,0,15.2475957717,0,1,0,147.425,147.425,182.525,0,151.5875,1
16:29:53.426121,0,0,0,1,0,182.637518,1,0,0,15.2475957717,0,1,0,147.425,147.425,182.75,0,151.475,1
16:29:59.697132,0,0,0,1,0,182.8625,1,0,0,15.2475957717,0,1,0,147.3125,147.3125,182.975,0,151.475,1
16:30:06.775735,0,0,0,1,0,182.975,1,0,0,15.2475957717,0,1,0,147.3125,147.3125,183.0875,0,151.475,1
16:30:12.229371,0,0,0,1,0,183.0875,1,0,0,15.2475957717,0,1,0,147.2,147.2,183.0875,0,151.3625,1
16:30:19.002380,0,0,0,1,0,183.200018,1,0,0,15.2475957717,0,1,0,147.2,147.0875,183.200018,0,151.3625,1
16:30:25.269992,0,0,0,1,0,183.200018,1,0,0,15.2475957717,0,1,0,147.0875,147.0875,183.200018,0,151.3625,1
16:30:32.346086,0,0,0,1,0,183.3125,1,0,0,15.2475957717,0,1,0,146.975,146.975,183.3125,0,151.3625,1
16:30:38.312351,0,0,0,1,0,183.3125,1,0,0,15.2475957717,0,1,0,146.975,146.8625,183.425,0,151.25,1
16:30:45.386395,0,0,0,1,0,183.425,1,0,0,15.2475957717,0,1,0,146.8625,146.8625,183.5375,0,151.25,1
16:30:50.846378,0,0,0,1,0,183.5375,1,0,0,15.2475957717,0,1,0,146.75,146.75,183.65,0,151.1375,1
16:30:57.619819,0,0,0,1,0,183.65,1,0,0,15.2475957717,0,1,0,146.75,146.6375,183.762518,0,151.1375,1
16:31:03.889502,0,0,0,1,0,183.762518,1,0,0,15.2475957717,0,1,0,146.6375,146.6375,183.762518,0,151.025,1
16:31:10.158628,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,146.525,146.525,183.875,0,151.025,1
16:31:17.739194,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,146.525,146.4125,183.9875,0,151.025,1
16:31:23.197220,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,146.3,146.3,183.9875,0,150.9125,1
16:31:29.464259,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,146.3,146.3,184.1,0,150.9125,1
16:31:36.234994,0,0,0,1,0,184.1,1,0,0,15.2475957717,0,1,0,146.3,146.3,184.1,0,150.9125,1
16:31:42.501397,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,146.075,146.075,183.9875,0,150.8,1
16:31:49.582092,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,146.075,146.075,183.9875,0,150.8,1
16:31:56.352743,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,145.9625,145.9625,183.875,0,150.6875,1
16:32:01.813524,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,145.85,145.85,183.875,0,150.6875,1
16:32:08.887610,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,145.85,145.85,183.762518,0,150.6875,1
16:32:14.350132,0,0,0,1,0,183.762518,1,0,0,15.2475957717,0,1,0,145.7375,145.7375,183.65,0,150.6875,1
16:32:21.924896,0,0,0,1,0,183.65,1,0,0,15.2475957717,0,1,0,145.625,145.625,183.5375,0,150.575,1
16:32:28.191236,0,0,0,1,0,183.5375,1,0,0,15.2475957717,0,1,0,145.625,145.625,183.5375,0,150.575,1
16:32:33.652843,0,0,0,1,0,183.5375,1,0,0,15.2475957717,0,1,0,145.5125,145.5125,183.5375,0,150.4625,1
16:32:40.425248,0,0,0,1,0,183.5375,1,0,0,15.2475957717,0,1,0,145.5125,145.5125,183.65,0,150.4625,1
16:32:47.501828,0,0,0,1,0,183.65,1,0,0,15.2475957717,0,1,0,145.4,145.4,183.65,0,150.35,1
16:32:53.774370,0,0,0,1,0,183.65,1,0,0,15.2475957717,0,1,0,145.2875,145.2875,183.65,0,150.35,1
16:33:00.544887,0,0,0,1,0,183.65,1,0,0,15.2475957717,0,1,0,145.175,145.175,183.762518,0,150.2375,1
16:33:06.811359,0,0,0,1,0,183.762518,1,0,0,15.2475957717,0,1,0,145.175,145.175,183.762518,0,150.2375,1
16:33:12.578135,0,0,0,1,0,183.762518,1,0,0,15.2475957717,0,1,0,145.175,145.175,183.875,0,150.125,1
16:33:19.845384,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,145.0625,145.0625,183.875,0,150.125,1
16:33:26.115282,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,144.95,144.95,183.875,0,150.0125,1
16:33:31.883590,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,144.95,144.95,183.875,0,150.0125,1
16:33:39.156764,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,144.8375,144.8375,183.875,0,149.9,1
16:33:45.422809,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,144.725,144.725,183.875,0,149.7875,1
16:33:50.883081,0,0,0,1,0,183.875,1,0,0,15.2475957717,0,1,0,144.6125,144.6125,183.9875,0,149.7875,1
16:33:57.958761,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,144.6125,144.5,183.9875,0,149.7875,1
16:34:03.919077,0,0,0,1,0,183.9875,1,0,0,15.2475957717,0,1,0,144.5,144.5,183.9875,0,149.675,1
16:34:10.498648,0,0,0,1,0,184.1,1,0,0,15.2475957717,0,1,0,144.3875,144.3875,184.1,0,149.675,1
16:34:17.265510,0,0,0,1,0,184.1,1,0,0,15.2475957717,0,1,0,144.275,144.275,184.2125,0,149.5625,1
16:34:24.035559,0,0,0,1,0,184.325018,1,0,0,15.2475957717,0,1,0,144.275,144.275,184.4375,0,149.5625,1
16:34:29.807874,0,0,0,1,0,184.4375,1,0,0,15.2475957717,0,1,0,144.1625,144.1625,184.4375,0,149.45,1
16:34:36.573316,0,0,0,1,0,184.4375,1,0,0,15.2475957717,0,1,0,144.05,144.05,184.55,0,149.45,1
16:34:43.341757,0,0,0,1,0,184.55,1,0,0,15.2475957717,0,1,0,144.05,144.05,184.55,0,149.45,1
16:34:49.117082,0,0,0,1,0,184.55,1,0,0,15.2475957717,0,1,0,143.9375,143.9375,184.6625,0,149.3375,1
16:34:55.382408,0,0,0,1,0,184.6625,1,0,0,15.2475957717,0,1,0,143.9375,143.9375,184.775,0,149.3375,1
16:35:02.654510,0,0,0,1,0,184.775,1,0,0,15.2475957717,0,1,0,143.825,143.825,184.775,0,149.225,1
16:35:08.425902,0,0,0,1,0,184.775,1,0,0,15.2475957717,0,1,0,143.825,143.825,184.887518,0,149.1125,1
16:35:14.691759,0,0,0,1,0,184.887518,1,0,0,15.2475957717,0,1,0,143.7125,143.7125,185.0,0,149.1125,1
16:35:21.966157,0,0,0,1,0,185.0,1,0,0,15.2475957717,0,1,0,143.6,143.6,185.0,0,149.0,1
16:35:27.739739,0,0,0,1,0,185.1125,1,0,0,15.2475957717,0,1,0,143.6,143.6,185.1125,0,149.0,1
16:35:34.005181,0,0,0,1,0,185.1125,1,0,0,15.2475957717,0,1,0,143.6,143.4875,185.225,0,148.8875,1
16:35:41.275160,0,0,0,1,0,185.225,1,0,0,15.2475957717,0,1,0,143.4875,143.4875,185.3375,0,148.8875,1
16:35:46.736449,0,0,0,1,0,185.3375,1,0,0,15.2475957717,0,1,0,143.375,143.375,185.450018,0,148.775,1
16:35:52.505098,0,0,0,1,0,185.450018,1,0,0,15.2475957717,0,1,0,143.375,143.375,185.450018,0,148.775,1
16:35:59.278033,0,0,0,1,0,185.5625,1,0,0,15.2475957717,0,1,0,143.2625,143.2625,185.5625,0,148.6625,1
16:36:06.359041,0,0,0,1,0,185.675,1,0,0,15.2475957717,0,1,0,143.15,143.15,185.7875,0,148.6625,1
16:36:12.625123,0,0,0,1,0,185.7875,1,0,0,15.2475957717,0,1,0,143.15,143.15,185.9,0,148.6625,1
16:36:19.397540,0,0,0,1,0,185.9,1,0,0,15.2475957717,0,1,0,143.15,143.15,186.012518,0,148.55,1
16:36:25.360427,0,0,0,1,0,186.012518,1,0,0,15.2475957717,0,1,0,143.0375,143.0375,186.012518,0,148.55,1
16:36:31.936817,0,0,0,1,0,186.125,1,0,0,15.2475957717,0,1,0,143.0375,143.0375,186.125,0,148.55,1
16:36:38.708733,0,0,0,1,0,186.125,1,0,0,15.2475957717,0,1,0,142.925,142.925,186.2375,0,148.4375,1
16:36:44.980977,0,0,0,1,0,186.35,1,0,0,15.2475957717,0,1,0,142.925,142.925,186.35,0,148.4375,1
16:36:51.242927,0,0,0,1,0,186.35,1,0,0,15.2475957717,0,1,0,142.8125,142.8125,186.575018,0,148.4375,1
16:36:57.509787,0,0,0,1,0,186.575018,1,0,0,15.2475957717,0,1,0,142.7,142.7,186.6875,0,148.325,1
16:37:04.278504,0,0,0,1,0,186.6875,1,0,0,15.2475957717,0,1,0,142.7,142.7,186.8,0,148.325,1
16:37:10.543637,0,0,0,1,0,186.8,1,0,0,15.2475957717,0,1,0,142.5875,142.5875,186.9125,0,148.2125,1
16:37:16.811223,0,0,0,1,0,186.9125,1,0,0,15.2475957717,0,1,0,142.5875,142.5875,187.025,0,148.2125,1
16:37:23.274599,0,0,0,1,0,187.025,1,0,0,15.2475957717,0,1,0,142.475,142.475,187.137518,0,148.2125,1
16:37:29.848645,0,0,0,1,0,187.137518,1,0,0,15.2475957717,0,1,0,142.475,142.475,187.25,0,148.2125,1
16:37:36.110377,0,0,0,1,0,187.25,1,0,0,15.2475957717,0,1,0,142.3625,142.3625,187.3625,0,148.1,1
16:37:42.885440,0,0,0,1,0,187.475,1,0,0,15.2475957717,0,1,0,142.3625,142.3625,187.5875,0,148.1,1
16:37:49.149129,0,0,0,1,0,187.5875,1,0,0,15.2475957717,0,1,0,142.25,142.25,187.700018,0,148.1,1
16:37:55.416234,0,0,0,1,0,187.700018,1,0,0,15.2475957717,0,1,0,142.1375,142.1375,187.8125,0,147.9875,1
16:38:02.194570,0,0,0,1,0,187.925,1,0,0,15.2475957717,0,1,0,142.1375,142.1375,188.0375,0,147.875,1
16:38:08.458605,0,0,0,1,0,188.0375,1,0,0,15.2475957717,0,1,0,142.025,142.025,188.15,0,147.875,1
16:38:14.726120,0,0,0,1,0,188.15,1,0,0,15.2475957717,0,1,0,142.025,142.025,188.262518,0,147.875,1
16:38:21.493942,0,0,0,1,0,188.375,1,0,0,15.2475957717,0,1,0,141.9125,141.9125,188.4875,0,147.7625,1
16:38:27.759107,0,0,0,1,0,188.4875,1,0,0,15.2475957717,0,1,0,141.9125,141.9125,188.7125,0,147.7625,1
16:38:33.219837,0,0,0,1,0,188.7125,1,0,0,15.2475957717,0,1,0,141.8,141.8,188.7125,0,147.7625,1
16:38:40.801819,0,0,0,1,0,188.9375,1,0,0,15.2475957717,0,1,0,141.8,141.8,189.05,0,147.7625,1
16:38:47.066459,0,0,0,1,0,189.05,1,0,0,15.2475957717,0,1,0,141.8,141.6875,189.1625,0,147.65,1
16:38:53.335054,0,0,0,1,0,189.1625,1,0,0,15.2475957717,0,1,0,141.6875,141.6875,189.387518,0,147.65,1
16:39:00.106905,0,0,0,1,0,189.387518,1,0,0,15.2475957717,0,1,0,141.575,141.575,189.5,0,147.65,1
16:39:06.376085,0,0,0,1,0,189.5,1,0,0,15.2475957717,0,1,0,141.575,141.575,189.6125,0,147.5375,1
16:39:12.643573,0,0,0,1,0,189.6125,1,0,0,15.2475957717,0,1,0,141.4625,141.4625,189.725,0,147.65,1
16:39:19.419125,0,0,0,1,0,189.8375,1,0,0,15.2475957717,0,1,0,141.4625,141.4625,189.8375,0,147.65,1
16:39:25.681026,0,0,0,1,0,189.8375,1,0,0,15.2475957717,0,1,0,141.35,141.35,189.950018,0,147.5375,1
